id,prediction
id0314528,943.5576337453194
id2596201,549.0423054657904
id3139933,715.5519153774467
id2727651,608.7193255641059
id1309136,580.2337414215244
id1147587,769.9751875349784
id3516225,552.9274033456777
id0212544,1162.601633675028
id3530995,864.1981882860227
id0539085,1315.666232142149
id0253271,703.2763704528506
id1600249,681.9054215904353
id3236805,590.1024227119369
id2304073,888.9237041540064
id0897400,579.2597204266885
id2769356,611.7868206116282
id0936484,630.9065062578911
id2034088,1826.2783341052009
id3378837,568.4228338847706
id1039863,982.4078436907539
id0381851,578.7602041307209
id0588804,678.608486215041
id1908904,728.8241791141581
id0757011,531.4971243543432
id0232633,1354.9835041150172
id3006538,870.0270684233574
id3741107,549.3902263139562
id0820180,621.0982372312601
id2990920,1679.4959704085368
id3611635,628.3659475542836
id0305927,540.4006533279489
id2608403,711.1699590435846
id0339315,2676.1196034433697
id2464119,938.5934501862021
id2687506,1132.0362103367834
id0975766,547.7608560482504
id3872266,788.9072597937147
id3141819,615.8234687093818
id2137008,612.624822300585
id1592169,808.6150637832789
id3853738,633.1609578206508
id2278274,1902.3936599266335
id3929636,546.7100196860656
id3143535,594.4609109186376
id1148386,1273.9010710321409
id3997453,553.1574824377049
id1466658,1581.6445373691631
id3122052,727.1165250594813
id2620767,564.6206399119937
id2025533,926.8766055090482
id1403566,602.2346138305611
id1967813,796.2382735333767
id0323863,2066.0240679279987
id1475805,629.7578170157603
id1683813,656.153010138546
id0628510,730.5918128178337
id3577559,629.3757037166315
id3302709,1476.6432259250387
id3849351,646.3436176346904
id3794745,832.7305391142463
id2600881,671.135343912737
id2100361,593.1977709501471
id0011352,699.7375133889973
id0005765,826.3446286566641
id2518340,1811.725954734985
id2759316,662.6152042500789
id0309608,688.4693249813745
id3916146,1113.2318887198007
id1347393,868.6005514532035
id0526192,564.2320469042488
id2292686,649.6146216155566
id0821440,663.4884603015989
id2290566,798.9585519604034
id3398675,1347.3494266048756
id2446865,634.2135790603743
id2150494,615.7648043988183
id2634136,643.8359432838797
id2853735,553.9237518644177
id2938936,539.3364022942651
id2829019,728.7107906604169
id1211394,575.6935970967343
id1127473,704.5934756548841
id1864767,546.8526183818567
id3708187,650.8549494433273
id0660095,781.9774752840267
id3145921,688.2305334813163
id1919901,1239.3207397394754
id1036714,558.4073604112082
id2380098,686.0142560804261
id2290845,869.4839711377526
id2880028,1359.7490551758046
id3845869,1023.4641830294813
id1041312,926.8632395736449
id2778101,693.9101827317818
id1067926,568.2091140167713
id2304439,537.361912584568
id1054167,880.4281338388564
id2845176,846.9137260124435
id3514366,566.0759473739627
id0125196,615.0160070285883
id2278954,681.019841112352
id1287290,601.0831920970841
id1699161,630.5316175619982
id3158879,572.5457043833621
id2858777,573.8537599006477
id0212917,880.3201449991711
id3749004,450.31606495755386
id1824525,1062.3093957202318
id3846551,829.0408699926074
id1044942,461.6560150129835
id1089530,600.6767679471914
id3048731,1129.9864254268568
id0226300,536.3048745575461
id1092181,665.1356726426338
id2085439,578.4563109371984
id3264522,3011.8384528597044
id3502521,563.3767492692741
id2993125,781.1680292223273
id1500318,775.6684035851022
id3590687,558.759869595825
id3099562,602.8951149225059
id2803471,757.6319296142347
id3907120,599.9330338719692
id3929773,1684.2097115728056
id2836473,633.9997531699073
id0677683,968.8381148625003
id3694582,796.2086702160186
id1489332,869.4306763809318
id1292584,951.9968895494121
id0860706,577.4138168681338
id0696849,720.2694028866781
id1252289,1541.8910838253605
id2219688,877.5157712627506
id0860755,562.359606049441
id0109524,1250.051915902487
id1133958,875.6014867778313
id2267046,1267.7039050813137
id1028531,524.9472531513265
id2522109,469.93837283531593
id1944297,529.0613785034539
id2633962,451.28017905820434
id2178466,1019.9368440405915
id2361959,1150.8780629739294
id3902695,1686.2540016936427
id2480922,570.6809295358062
id0174396,628.4380731582232
id1440572,1147.9302046420662
id2751161,557.755330897252
id0199172,527.4035407451984
id2814393,942.4018256213922
id2133980,565.8444776176066
id3330391,1479.722468390867
id2068632,606.6692274033585
id2548905,534.5877762629343
id1256337,560.1547999483109
id0250354,733.9126278043359
id2487584,569.6109198626464
id1416798,684.6580023986198
id3370784,876.446019406615
id2273619,837.5534102222327
id1868139,824.1010822149501
id1603200,529.569696650392
id2513162,525.0373151864578
id0518366,654.4759904745906
id3682183,744.6134360704191
id0373958,677.4795812044204
id3180293,772.0690837418615
id1955295,906.9812067651173
id3742483,834.3706564790291
id0066615,530.5294804151736
id1548343,787.9544510736623
id2123554,707.6251596572283
id0682052,750.7267872896437
id2707954,839.5213189685555
id1987507,517.4992255144198
id3300736,570.20526349189
id1767486,535.9598282104735
id1438479,454.8283273099323
id0831124,608.5680587258712
id1413768,804.3120825223623
id3060374,2665.707819108323
id0740521,502.2076169169768
id3340902,506.2718065099498
id2641497,637.6548500164963
id1556759,711.2176621004064
id1723232,585.0845714138732
id2981233,777.3159710447462
id1998896,553.2780329835105
id1852303,1036.2475277289877
id3533950,602.6936510333426
id2663611,673.3859103869936
id2890991,848.7854151909733
id0991281,606.6677345590606
id0071300,616.817245570167
id2650669,693.9981539664832
id1698337,1136.1009416057086
id0430029,586.1938328853821
id0156931,1539.1649204382002
id3450101,721.2903354684195
id3793803,854.9049317481504
id3695941,731.7961038361564
id0516113,564.903242071482
id3181288,515.8206587402337
id0685954,528.2126147790723
id0100492,554.462621455491
id0843353,1151.3996445795228
id1523252,646.3931923401569
id1878165,993.475018215514
id2919732,1246.799593494531
id1513564,726.8416664895149
id3571182,850.0282719630441
id1521955,578.9688043151864
id3750166,1502.0555881718274
id3142973,469.1541118714549
id3499603,875.9909832585063
id2255274,1119.9757435473393
id2612503,1532.2268317703956
id3920602,1116.3708569654364
id0674031,711.5594354208033
id3905393,1274.2063748151731
id1965236,2641.0138946256
id3523090,824.645524831426
id3238356,670.2181796611867
id3265340,1144.8149354081934
id3448339,1019.1711302924186
id1645810,684.5318896804993
id2383632,846.0863032314473
id0380619,616.6862681809243
id0491734,2113.596283154201
id2275260,901.6175255053704
id3608779,639.2355167309242
id1577990,747.8968597589583
id3336631,774.1171508904763
id3769624,1165.6510717182127
id3229586,509.58970936356764
id0321313,672.4671700399585
id3314510,1062.5063890396732
id3039389,1489.0195040211793
id3722274,705.1454360949965
id3898566,1316.048649061896
id1644841,545.3702503165941
id3191803,898.6218233588033
id1151336,655.8866045522227
id1313741,827.3119692899054
id3761045,1860.2921783333804
id1729044,736.6921057776417
id1939785,700.8526919582
id2241541,507.777013833409
id2696437,766.701538444926
id0401495,649.9645037378286
id2682443,1250.0147204740788
id0230401,921.5882805783331
id0464339,731.8253651472623
id3589964,1785.277035005769
id3665151,1061.650905990602
id3689033,742.1169549718688
id2784882,1651.6398538125723
id3108621,724.6102183860785
id3270637,471.62734995670326
id0053833,667.3522946515077
id2517351,1097.9035733236597
id1793566,1038.837062916129
id3020301,677.0274367716047
id1273789,750.2595157405158
id2389137,1026.8164390194288
id1172649,1188.6492597531324
id0194249,2105.392452082975
id3906243,2887.9250812447654
id0251521,544.242550936011
id3644643,710.8720247748788
id1192231,1324.0656451290633
id0441668,765.4102434496817
id3581060,1063.9222877569919
id0428664,1111.3963408661657
id1700698,783.2115260559221
id0824007,740.9388054139708
id2514008,671.135407017493
id3798246,859.0177819638775
id1785398,739.5755354678695
id2673986,635.2627875699836
id2373377,514.2634182376714
id1130245,586.0464247135824
id3509738,811.847675147772
id0830714,1873.485928158254
id2012234,759.9669390649433
id2315296,584.4338893693202
id3822015,2867.6309287190898
id3830776,592.1226016663713
id1735680,801.1895838825512
id3274678,689.6545555904595
id2917286,1112.5759032273418
id1203897,864.666486012633
id0332415,1058.674365305582
id1969705,654.0651848043344
id1303581,1029.2787360126895
id1704336,689.7743309525831
id2032802,903.808536926248
id2052171,646.3733548855234
id2415333,859.3863242758089
id1366371,1413.1250901177336
id3933045,1383.552466429508
id2863516,1255.8731871310956
id0840970,538.4613874026327
id3800234,902.3212149341853
id1281147,571.4211734171113
id3057349,576.3424586121546
id1191469,974.8395337215698
id2523304,1053.048355707564
id1852182,1028.9266454558237
id2060545,662.4750727690989
id3476662,569.2754810347105
id3519991,995.7393666073258
id0494254,1441.13124650393
id3773070,812.971326849467
id0641144,796.1357182310894
id2908303,1332.9204558711135
id1823817,1344.3394772418396
id0997299,634.2210192776329
id3162456,1037.9540149980457
id1027786,882.9650294933672
id2846128,736.2093693612915
id2685497,695.1059807665515
id0950101,770.2780380905606
id1480225,645.2613602587953
id0630562,528.9154375650105
id0429903,1110.3812426058503
id1157578,855.5755956398716
id2260498,617.6230560890253
id1623218,1024.3360731945868
id0295956,860.3726309646881
id2747487,615.7860263419352
id0042981,877.4716073010131
id3228563,587.5801458804344
id1416620,718.617909351844
id2316684,2278.9340880077943
id3903024,469.2457966780785
id0496221,860.1363392252606
id3441811,606.365672282067
id3370034,583.0006696548517
id2736962,568.8398304393922
id1646231,648.8761292325871
id1211476,1738.7246591227158
id3270441,2035.5513454268803
id3381392,576.0274441386064
id0123176,720.7687224509064
id0388985,650.4983143085119
id2368084,626.1659868739298
id1119856,630.2075506814654
id0959314,876.983307014234
id1105293,1034.7384761004796
id2173246,778.3602165609336
id1413577,1751.3696573864509
id0289656,3084.739563221062
id0505953,1421.7219526472327
id1315506,940.8216217985537
id1312992,654.0310459458342
id1210368,1040.0162194450459
id2061090,592.7301414887042
id3318078,812.1043426168908
id3615539,740.9520923617456
id3377511,557.4738338691386
id1082803,963.3063552532549
id2498529,709.3931490688483
id2494753,523.5606784903939
id3039775,1960.6402694003627
id1256637,795.8563868058845
id3063642,638.3850966035825
id0216933,608.3995907747594
id2570180,618.6723948601575
id3328504,639.638282582273
id2730586,544.1625465112884
id3734697,788.3943522590052
id1454032,3102.4537184050287
id1804329,740.4026217653081
id3107039,1121.4328360267318
id3925963,794.7542338514977
id3448132,623.5413945788314
id0613239,457.4494052260343
id3013155,642.3143317114445
id2747702,671.1555503527634
id1936025,579.3931162125446
id0254876,563.0421652483856
id3942541,934.7897791198557
id2658537,648.7444250444314
id1504047,910.8214459268202
id1835239,722.8866361419059
id0465199,552.4571276562638
id0113209,786.319440952102
id1719426,591.9562633384121
id1745286,655.4938468125911
id0414224,590.2914207837966
id0054296,1133.7706941656797
id0251660,621.2951843438641
id1045328,587.2257197262661
id1393809,614.5016023607604
id1162015,575.7090570918081
id3303274,883.5809844010437
id0950650,683.3459527352825
id0489081,763.1288744777121
id1261184,873.6520575147297
id0509408,541.0756025526789
id2263905,787.1732995257189
id1634821,513.0560934541136
id3656043,642.7255506150104
id0531988,747.8851741114049
id3446380,660.0389327016528
id0422254,614.2723020777048
id3924970,588.6353868922597
id0872739,3339.2949862839387
id3636716,602.286184014818
id2187336,692.4156095464059
id3526057,767.597434851843
id0109917,833.643494843287
id0687769,538.9063363493333
id0856346,538.3662838724704
id3600769,753.597869959638
id1494353,802.0640986854341
id3390874,586.6546451219838
id0367606,696.8345106680936
id0031815,665.2604728691149
id2616163,726.6209994821911
id3741980,610.0898746501261
id3772929,1077.4115326295505
id3941455,608.5439888707988
id2074395,2044.1166827058405
id0476339,1686.2592726065632
id0887144,521.1425808848362
id2806482,555.7055467464088
id0878047,500.73653357176954
id1808408,688.2032208098608
id0739124,1080.6126224773761
id2548268,828.2597937377941
id0318640,486.45599643523747
id2421546,532.1616596389722
id1154370,599.8479469230442
id3481282,514.1873791040925
id0065961,1566.2616980869134
id0811777,741.57281096527
id2390764,558.995867788406
id0437843,668.5774161140216
id3144322,1286.9134484574315
id2594775,1482.055318579718
id3417153,983.2539178781735
id3087761,608.1144708443462
id2786181,591.2674189581958
id0191867,2436.868939444431
id0053888,553.8163648971968
id1279589,932.185949877341
id0698353,629.273771390297
id2969468,452.0743632925514
id3575094,516.7905871346156
id2130167,790.8845212469314
id3085850,521.1207648524869
id1320244,622.0460173677784
id1137099,781.1127884820817
id3153837,839.0712829960321
id1479372,979.8298716202553
id2977531,644.0964468056336
id3259252,590.6767087281696
id2718018,1174.9852870612085
id3681789,547.7436606392657
id0510379,572.3741837213674
id3280455,552.1925517355558
id3165719,764.7776121188072
id2561522,688.2588329275677
id1405543,1106.297145960103
id3306446,688.4073992658305
id0316006,642.408771176888
id0215644,606.9326137967582
id2137060,634.9703199373107
id3309140,622.2589291546028
id0618421,493.36283899482805
id3091679,1090.1972888289238
id2161856,852.3482519379395
id0357293,1505.9274475595303
id0111784,595.13493913813
id1906622,681.8283755886005
id0002952,708.9349173604569
id2364135,661.5917306343981
id0567680,978.7765978741372
id2018250,735.1806734255879
id1794033,1129.8552945716583
id3534433,594.0151360934906
id2420104,553.2081067504478
id3068498,546.4177331509563
id0409977,1030.5007926247345
id0376978,712.3919853120606
id1340067,451.818157525915
id2620360,767.7544051957084
id3218034,701.1815141509724
id3411227,713.5875875409038
id3610733,847.901172616439
id3772480,908.6184256743654
id3265406,1306.3913053622891
id1724515,743.620259656047
id2216125,725.6531320621143
id0093295,615.7880960978218
id3736163,1485.9566749731748
id0493915,669.1568278207851
id0992472,498.7501651795392
id0511935,1153.4563797807496
id2884377,1031.675557552866
id3914079,594.9583500156223
id2117953,655.1686177499214
id2648787,722.2468618984785
id0617034,667.7311533148895
id2484413,711.161736173206
id0430229,750.0036741232398
id3076596,683.1433390603852
id3028039,559.8434114115298
id1644918,2580.9150087026946
id1600103,599.5279952676574
id0614076,596.0407326290297
id1408331,965.4480573954934
id2805841,763.5947605150795
id2231560,651.2068334075593
id1865396,679.0346681133669
id3658772,541.6393957785695
id2274698,585.9037936968671
id2338621,532.060013277689
id0720474,996.0281393226105
id3038722,903.2149218030972
id3006835,513.2413333419681
id1290269,547.1510255542817
id0915106,1011.5851004591314
id2058913,562.8986374440792
id0441520,1079.6566076874005
id3881173,556.7673624699964
id3107349,976.7280251991833
id3129713,901.489620449298
id0456337,523.5199835601379
id2234972,824.4855685984367
id3075971,839.2017512376988
id1059651,846.4649532945477
id0511687,466.81863702394185
id2242177,754.3074927819252
id2956155,1600.8414493461241
id1458484,983.7309354155805
id0610880,596.8520106671203
id1292393,1108.4536511899933
id1057671,645.6358960941943
id2372234,638.1297068294734
id3659704,647.9462106941355
id2252699,684.8195889710114
id3225218,734.2932697241704
id3376650,433.9016536776835
id0138220,787.3370464385516
id0009446,2975.7247692061655
id1646757,592.6361027284074
id3836239,814.9015371247515
id2106654,628.6068804767856
id0628762,781.355675761828
id2502775,987.4640412825611
id2417397,641.6806130986079
id3337207,473.93537658441346
id1084659,549.851930268982
id0215597,1021.6165794386106
id0053991,630.3056000707875
id2293852,625.7739505337304
id3731781,733.0051162258242
id0190088,694.0770956773413
id1512105,699.0080179729848
id0563528,663.8328282645525
id0631685,1019.1563389695002
id2844130,1383.7016553072463
id2780755,2846.4382317207283
id0636705,489.53436248385697
id0321365,1110.399736994288
id2565605,1393.3720196048307
id2570533,1605.6255074665023
id3453741,772.5497812709145
id1620220,822.6108683434941
id3415048,653.4394679944453
id2865010,529.1708526370785
id2256906,529.8487988197594
id0288282,1550.0099620852925
id1155895,2149.4075484604036
id2735218,522.7994598155346
id1159509,984.5670095097375
id1045282,901.3858689241388
id0814880,2677.5998532825406
id2184393,852.5479684942693
id2056163,586.1291873591181
id3442188,619.2210451209321
id2332208,767.2250996974008
id3773440,706.1711794640332
id1079025,863.532185099034
id2227314,951.0265266099932
id0186444,1128.700816802365
id3681597,464.2055775112358
id1771473,1043.639182699012
id3359963,724.8355023903832
id0253412,652.4041028385373
id2510466,710.5501149554375
id3846984,681.131955272821
id2798733,1383.5432208819666
id1823040,572.2885350332917
id2831600,646.1709165353941
id0766386,823.2320391934381
id0611550,1134.1597660237649
id1234532,1770.0153620645697
id1879004,994.6310712879322
id2417213,666.3069500518804
id1072212,794.7906578468219
id0409572,735.5334910619467
id2687908,736.6295336644516
id2508914,1031.5364053532585
id0296906,863.308315565967
id0502404,747.3546759857754
id2432652,561.9025371178623
id1302587,1569.7148810668123
id2667701,1014.4043351117407
id1202047,761.3312883795197
id3686680,1046.881418740556
id3317880,844.6457715152328
id1567623,609.4598766603131
id3092331,1341.4669042269643
id2545802,759.7457860622499
id2866343,1704.7485797641248
id2155596,518.0345345760625
id0110438,830.0836676899389
id3940462,756.9625113650882
id2553581,1182.9645529460004
id0023406,547.4388797589827
id2181514,725.7610593523832
id2418787,1701.9743744780399
id1319647,746.3280952531177
id3459821,793.4274010493364
id0041195,603.0658267056688
id2661921,611.386733401644
id0399974,1124.6779686518903
id3908115,896.9487341754257
id3584565,622.4237724580207
id2560356,1192.1674055983212
id0495253,616.9616186035464
id3279411,573.3996289126417
id3243453,656.0663317795888
id1668797,700.7136781731579
id2426312,518.5812439953561
id3574004,1065.333234747869
id3399297,579.8089871297607
id0652707,1364.3699458380406
id3798764,927.2171835777817
id0154589,946.8280132809714
id2216539,772.6812973794704
id0088857,1366.0917120596832
id2837883,633.8342636522184
id0142977,572.2619673655836
id3846870,571.8752219943317
id3427684,972.8282740203331
id3792235,697.6748038628621
id3226695,748.9202348135414
id1108320,821.0203576823451
id1187475,1059.1784954188597
id0343939,785.8782815596396
id0630732,635.2385790888775
id3724401,733.9019967002359
id2378332,590.0109169410762
id3680159,668.68352874227
id1129261,679.8925059069124
id0227861,774.3311939405148
id0584448,585.3528864834416
id2209594,671.5428089807656
id0428927,604.012486375982
id0189858,637.6978410307174
id0457723,574.9160781798028
id0475524,557.3060437215145
id3871252,1012.1114567746381
id2845529,709.4695199659736
id3786827,584.5460004791648
id3630763,1272.8588762789777
id1569364,733.1197920627501
id0619434,1437.4447003575815
id1389809,1121.3877317441993
id2190393,576.5852710437221
id3284933,1036.202256746209
id2238740,688.0130877077581
id0954388,693.050042226042
id1477795,997.5608324767572
id1740595,1005.047138600462
id0251825,998.497730523185
id2166717,884.1556497386091
id2511629,704.0868024542551
id1615766,2991.9098509974474
id2924579,572.1315546169617
id0724345,557.4197536758847
id2562413,879.7752906975556
id0123164,2949.410171730674
id2145637,807.0240624828775
id3907291,805.3211826172965
id0227047,611.9323212631252
id3887342,491.95422600928305
id3389880,804.9200523861991
id3893278,2438.9846592676595
id0483142,780.7600346682129
id3380985,734.2670611631811
id2292884,804.6609995769222
id2730036,623.1780885857852
id0303119,1141.1038758223558
id0555486,568.8757872293836
id2543113,667.1013817033427
id2803899,969.5719380474739
id2917740,1215.2931510613462
id0656729,772.2676287224431
id3265492,1009.3985857459384
id0523387,629.6558147459045
id0156040,697.0235667524657
id2328964,950.256996654728
id0107563,817.5421267559623
id1090229,556.7400122873851
id2219121,687.74259099949
id2170904,557.0269024908457
id3296147,601.1748907802876
id1369652,879.7238218579123
id3585726,730.4796529000205
id2661068,740.1080335900888
id3077241,949.5033442279282
id0692061,746.9861156525849
id3466041,572.9808774808089
id3189225,635.401682251174
id1439528,2435.801989931858
id3486115,696.4583138436401
id0402288,585.4816898390391
id2077258,723.6887095037209
id2994615,531.4433021664272
id3522618,485.4349346420904
id3895474,854.1207770830706
id3898500,786.2044058880465
id0389291,736.1728446472889
id1281710,551.4928209474865
id0740458,824.592691044837
id0787460,523.6279627224185
id2835894,675.9068558083864
id2107765,623.611596431595
id2144879,1452.1523132214834
id3199316,588.4637331778549
id2924242,864.2453345179501
id1941621,593.8599549032706
id1833570,591.5770566397523
id2999915,753.5282172576672
id1060268,989.4499850466573
id2232347,698.966077834627
id2940973,646.4749617739335
id0556023,871.1382414351801
id0217616,533.600939559893
id1956457,615.3724689571582
id2916251,567.1252201217912
id3505059,648.7845502726896
id1963542,2145.9551095596225
id2189156,608.4448203914335
id3041409,600.6974013375411
id0329028,1316.9026648979097
id3049351,630.8706553534184
id0723415,669.2045082290251
id0024826,464.4206609459188
id1321873,604.9777061649993
id2666985,557.088322627239
id0551881,866.68885297822
id3084543,790.6979956306141
id3055962,656.173645030326
id0530514,529.0525963932714
id3169275,645.6594703403289
id2199503,524.6293895199242
id0618090,574.3911872754879
id2094565,639.9774053649353
id1980571,550.5659612750796
id0462372,679.4586077315735
id2263486,564.9986692997309
id0378570,1731.5547503638418
id3736512,589.6749573744137
id2297082,569.0276803196875
id0210694,645.3751073686917
id1398309,607.7571795337981
id1467912,621.0838723656534
id3788832,721.604940543778
id3611801,580.3565453155288
id1838422,719.0465069109314
id2720942,578.9756721036802
id2787003,565.0196015422816
id1120733,623.1445966791625
id3643369,722.5442335312155
id2148464,739.33494205857
id0201324,675.1711835924334
id0770420,1837.0420924402324
id0979150,575.3950064963547
id1898515,827.5676334781647
id2226664,545.8406743631394
id1597573,1425.8203982941823
id1056449,853.9752041350412
id1432569,656.068641918614
id0795583,575.0886512685584
id1919874,571.6804296566161
id1402272,641.4714188811895
id1457218,578.1829184676508
id3099876,476.75901945910755
id1264018,491.36152804847825
id2601530,616.6994967007895
id2829457,996.2138524897573
id1389373,546.9922537632856
id2549837,572.8897182916162
id0293210,926.332490250873
id3378880,1045.285202519878
id0963467,523.9509798680492
id2240073,990.429067633796
id0782007,918.7230414945852
id1533885,2260.951020509955
id3896842,720.855604812733
id3066025,1439.277306543755
id1836060,652.2647405250509
id1921092,485.8009118442469
id0956473,664.531650875896
id0078351,2162.3033436205487
id2869993,532.8350848787859
id0620076,3086.828486548603
id1128297,543.0661123572763
id2307493,1183.3091933628139
id3453568,560.0586777118633
id1436000,1853.6968496330564
id1766936,628.413004385603
id2999645,602.4155646552726
id2619877,601.0312340177088
id3155092,911.1132895734672
id1938576,581.6228838152647
id2299514,766.0613916312477
id3016764,1130.0770340273057
id1507288,604.3335908463896
id2359284,692.1832963708994
id0985296,587.865171965318
id1045033,533.4266753903839
id3282905,682.9265861260619
id0431958,564.1411525816411
id0311722,559.0095367083532
id0769112,595.6341478147779
id0609724,743.0426966552013
id0554825,596.8815351373605
id3626450,535.6918076283955
id1816294,802.5429019039484
id1366245,840.8024682007208
id1528436,424.9221033547483
id1447149,1576.721095791142
id1440151,693.6463294448158
id2026337,523.8536977559388
id2667686,578.9079859107633
id0078512,526.9248618858883
id2668820,913.6504378686996
id3155379,511.55304244833405
id3022912,1140.615377166866
id3115920,519.2463309294808
id3351101,896.8189996822593
id0754443,926.5547044209206
id0980960,3102.8808293274606
id1875177,613.3443798438066
id2551045,996.607377259531
id1932240,532.5696454836188
id1125397,767.373733544996
id0688119,549.1606837685513
id2204203,485.25135623819097
id0683298,998.4098260683213
id1314779,654.0114040686794
id1474836,489.7965432238243
id0696151,995.8642442098326
id3321395,757.4590922902398
id0726644,738.9895626211483
id0813892,642.7410176693129
id0023636,556.3416204104624
id2603485,641.6747803988083
id0368378,523.8494440796685
id2667396,660.8062030765986
id3457961,538.1133673139166
id1756230,530.5605006229207
id0741222,699.0081736406182
id1119287,592.3275967373529
id1293957,505.36426489919995
id1435133,1703.06619451616
id2445925,653.9899243248192
id0156818,942.1803097591301
id2626424,616.8488625232394
id3515009,626.9732481351502
id2388832,737.3955908535181
id3717596,1091.2134422519566
id2602029,579.3113607780515
id0169738,452.3932237694071
id1203871,563.744211821996
id1372260,522.090125562082
id3350153,921.7077201898401
id2641978,787.9914033148934
id3903105,460.9782073324359
id0065940,659.8275555713744
id2006226,569.4765859900699
id3971077,995.9101894153619
id2807429,583.1848628351481
id2783288,909.8393498483247
id1727289,642.4703498104982
id3747486,648.8988756896333
id2643640,529.1463753185353
id3216296,1247.106023510959
id2933078,851.3438780579645
id2003403,545.2262741317581
id3632803,552.7075483701383
id2238274,656.8311617765185
id3105187,501.3897804386479
id3081633,456.62735339163646
id2201414,443.7644771284804
id3969726,2213.2216427811263
id3609875,1051.3016045157683
id1032624,1010.5646205362182
id3774404,2083.102728686722
id3059220,989.4837149948771
id2220259,546.5677609228123
id0882854,1608.9861019937644
id3994226,512.4268738873116
id1655160,492.03107291726064
id2282292,466.75392887313956
id1087726,1271.4168232224592
id2863959,607.6797158810195
id1615353,1616.9482392219115
id2072716,385.90611686352804
id2202112,419.1555257294067
id0120112,847.7451832291936
id2489822,646.9001855174301
id0069082,752.6779855044824
id2155683,733.1312998204758
id3799809,624.3853261230779
id3307978,788.312845702314
id2143599,713.9549838522598
id3200823,625.6654657835988
id1154536,671.473862173947
id0975570,606.284640644948
id3333900,605.3779907725202
id2272825,537.8004320770433
id1866644,725.2991437118417
id0440987,736.0404080362368
id2053454,652.8197671740363
id2753003,703.7770005607035
id2930620,1461.205463354514
id3342293,2155.030818981346
id2555358,894.6198535121894
id0903250,946.1918357430131
id1151706,657.9997119548589
id2191426,1142.4840881269793
id2867374,554.0475559943025
id0039063,970.8614090900974
id0453870,664.3327953127464
id2324294,563.705497036588
id3591935,595.792296331414
id1164932,582.7679426423438
id0698234,572.2132348267569
id0176730,765.5196763731383
id1012458,579.493389958343
id1555812,882.9995948527812
id1340300,749.1628363910659
id1409316,1066.7326097782952
id2228274,617.7191128483773
id1280405,850.5059462669105
id3133529,3134.407831153071
id0650774,552.177891846959
id0901280,966.6102414556681
id2982428,706.5259752348447
id1929480,736.9489822901323
id2243175,821.9384761123674
id1294165,1656.3523448668075
