id,prediction
id3553443,748.22243398307
id1737499,631.222383180253
id3167650,666.3576430642261
id1982305,811.9605736373323
id2762638,582.5769012926594
id2175584,779.3405772081078
id1671548,500.2503099751757
id3775442,1596.3597798492901
id2906995,593.7010056651397
id0116437,534.9132579352572
id0154455,1465.206992858095
id2237814,591.5111093715805
id1917042,552.2854815635565
id3508855,1254.7742149329333
id3015220,439.8656550706637
id2006358,921.6903390007774
id1056462,734.2042922798264
id0623794,627.3938222251145
id0747235,611.4888932148151
id2212129,602.5976865400426
id1867918,1018.467860523755
id1465077,589.4977813708301
id1972411,616.0024472866626
id3974498,702.8148540979291
id2632575,545.2380333260062
id3398813,690.2528632937592
id3604049,570.4079616374929
id1036990,493.3419869894915
id2267382,662.5104670521159
id0510370,774.2170496831222
id3127637,644.988377541491
id1141983,765.4759458253302
id2108210,919.8848199256227
id2339290,681.0579292832754
id3813646,649.8019363594776
id2088737,683.5084518558197
id2515090,466.7837811737172
id2888230,1158.6110941773495
id2468563,434.2684667246631
id0165847,1115.17940577441
id1013717,747.5217076369354
id2959416,532.2519348907426
id2092829,573.0713851892197
id2996410,774.0645263789902
id3579664,906.8147356340905
id1268628,847.3620621830032
id1378141,649.5443704585614
id0523044,650.8599729828184
id1110955,525.3295331844038
id0781917,932.1246192080926
id1346911,580.4260548607544
id2001411,2915.6274612815587
id0130450,570.9815309772803
id2387148,594.1547123093023
id0296929,503.2227736405239
id2327771,637.7532023614094
id3137307,642.2299731045987
id3282513,856.7337192938339
id0737042,1116.3441295316716
id1366650,1788.7878512211155
id1554002,436.38967236640565
id2810925,694.2101188746947
id0578272,700.1676623646472
id3547219,1271.458326348924
id1331410,520.1583001728122
id1343022,474.67528906319603
id0420004,671.0332922747093
id3102005,798.0039744955557
id1104316,940.5031996120942
id0114375,586.9744104362962
id0535368,702.7171748769379
id2955230,1336.5336784621668
id3619217,459.4712996218859
id0201990,701.8632241255527
id1998694,671.3007864017618
id0302425,927.2499359198027
id1665942,721.4014443011747
id2739429,549.0658135842805
id3851420,653.4991043297323
id3909473,430.64807125618063
id3425880,570.2923227142364
id2504069,581.5180412503669
id2122441,630.3920751128371
id1079436,557.5533766520803
id1237403,707.43411602159
id0355132,747.0362995974556
id1267190,1193.92496909289
id0456666,608.0683330012671
id3404235,763.6094118165984
id3865628,425.8384678621278
id1226980,775.7766584175606
id3781515,625.2502387194454
id0192017,534.2448937157806
id2618120,633.3812709643662
id3173478,510.06734777716883
id3092722,1115.6769520256257
id1476822,575.6571493398205
id3807781,603.6159773244126
id0218954,791.9218276777665
id1946834,591.5802857955332
id2937247,696.46109638093
id0766932,662.033327599469
id0408734,604.1897120872
id1531219,547.6795628833916
id0234484,576.8610137871274
id2729883,688.033257962843
id1642113,865.8518952460272
id3061668,565.2966176848695
id3954253,568.9075277844513
id0694561,862.0756289240799
id3149812,501.99247788270986
id1753135,822.5567883601016
id2077532,1003.1158395244547
id1541272,1066.8149941061984
id3508508,1876.45427379407
id1707284,613.3997542484194
id1574504,582.8003156994291
id0669667,704.4099629320972
id0890157,524.3862829376503
id3509856,776.1559656992522
id3029296,1564.3606365205396
id3211256,1498.393235690759
id1065594,656.7889706790575
id1553649,680.2043264494914
id0508402,678.9433525541372
id0393004,835.0822518178593
id2200742,500.84297037652686
id3128247,436.99994450113263
id2655606,616.3099102045508
id1249029,576.2548946251536
id1607878,1351.2998844246595
id0027239,684.557404160083
id1507034,603.9040644188044
id2079516,923.722113634567
id2239531,606.7197561447229
id1841666,575.1303142320303
id2300712,1016.1715356772966
id0785846,564.5813292961666
id3060974,557.9172159582358
id2391320,1053.9429849688368
id2685930,469.71762795400537
id3849105,491.768968868133
id2932677,970.2546554295168
id1609531,658.5674411693817
id0983957,706.0745401549411
id3430535,756.9406363577127
id1507486,533.5792696829503
id1900821,1027.8947912308704
id2449841,949.2317623243707
id3180886,585.1886910087687
id0329496,524.282963468524
id2565298,574.927897533611
id1623581,561.285957185848
id3322244,1313.4828454297149
id1655579,722.5132386286186
id2101829,1136.064810625152
id0094197,753.1994347921554
id1862963,844.024992463861
id0729830,833.8593239651291
id0681238,1053.6670043507384
id1317807,2994.9168138912037
id3171543,1154.0080685619669
id1862932,2075.0551094615785
id3585576,503.9030668610267
id3479562,584.937512347633
id3829324,557.7442969415988
id1485648,692.1854049310987
id0120958,589.0073263201975
id0609401,531.5402950129555
id2733953,566.5352875963708
id2767262,617.5560779835268
id3183909,1273.1360468744806
id1443181,1105.9008527491587
id0655454,1037.280207902657
id2692897,1056.5666685037922
id0327858,957.5770505060409
id2169309,742.8673950683933
id1571101,948.9999577083272
id1846075,511.70939447779347
id2180719,1458.9468942079602
id2922547,631.7163655813256
id0830549,555.1992906976429
id2214187,490.32714496663357
id1671635,1338.0736273478087
id2758794,963.8944238299937
id2933244,586.7341914029585
id1296370,1216.626329775956
id0184111,1072.6786820852267
id3515713,520.0003328522052
id1607879,547.534541977735
id3792159,984.717656912826
id3450754,703.864564751666
id0688697,472.0487482276858
id2546900,1541.5707507308598
id1990995,2091.221880707102
id2281947,1031.0650202958914
id0955759,800.59597092086
id2767358,726.1484473261935
id0817967,543.1766339242367
id1969081,644.1057216626559
id3911535,883.377220278182
id0951948,760.7010723034236
id3954351,394.5625710704462
id3637420,710.8447838749253
id1260270,802.9900312910377
id2367792,502.45010686855494
id3347306,554.3806151652807
id1949713,675.8526814450724
id0644214,552.0117718493257
id3276714,1211.9248355384025
id1514375,523.4299381227302
id2741974,595.0037234709507
id0046314,1391.503617903798
id2231045,1029.167692295201
id3593102,618.224500662136
id0277317,519.3256376687114
id3570906,501.8493866389381
id0687657,1013.7635162386123
id2970069,1184.007859751675
id0402947,1084.0009446876484
id1165295,927.2124004849302
id1140761,567.746324154954
id1071911,618.0066121167238
id3886354,757.5874995566537
id2896356,863.6856878295202
id2535565,608.9591819325269
id1545451,673.1498796562646
id1739228,400.40961605401935
id1783195,694.705176212532
id1187830,482.4161652653038
id3202592,1317.3641898735423
id3573516,1943.2641884039967
id0302805,1492.9349101433963
id1264214,563.6079903496411
id1897712,661.6176148487339
id2727354,800.4821470904626
id2289085,893.9820426337446
id2353499,1143.4328794855955
id0552986,509.1445994063379
id0034719,760.3164990868445
id0379472,686.4612884911239
id1763151,589.2272616694663
id1614885,730.1773113771396
id1880379,856.492272456946
id1588659,587.9397942833803
id2258703,1060.8693092091835
id0714962,663.4011307495366
id3447939,930.51786246355
id2071363,801.0072400652698
id1996370,1031.4325035433703
id3688860,674.5563196112325
id0140062,494.4014487117802
id2227028,447.18209156314515
id0882579,606.236848712344
id2135952,1101.6378717160314
id1288706,477.30395844692066
id0213492,645.2966884652033
id0467909,415.2106949689387
id3269434,710.4288774892539
id3195796,1038.2390538327581
id3859904,918.0157162577652
id0375159,466.0996507650834
id1703217,469.81603683466346
id2740832,505.31316926108957
id1757519,791.7869715714314
id3948260,642.1409114461039
id0882901,468.8647570136727
id0441604,1494.704152661614
id0061462,633.2967746474878
id3157037,599.5868247923918
id3122006,631.3223253092347
id3950017,785.7050666921332
id2573687,1306.2802410799977
id2054717,1392.445793188168
id2570891,572.3623643055453
id3683751,742.899950640398
id0940547,587.6331294506481
id2943122,758.4435623059644
id2408259,667.5908997330216
id2649760,1302.7717504620914
id2658828,783.9471097566229
id1868808,810.8650371983558
id1764809,651.0279610116222
id1643311,848.4531061680418
id3405357,837.0072955939568
id3918627,968.6892103467208
id0255039,770.3836627707306
id0433182,549.1395566951278
id1356879,2235.191739811674
id1955060,697.2734107811875
id2952515,801.1271935136128
id0866120,894.6863389436139
id3699532,609.6366408446584
id0339965,830.8604141678616
id1069034,935.1023382696758
id0958947,2372.4795091543665
id2037482,857.1501262962802
id3241072,739.8759426457136
id0111223,1166.8987755310327
id2887836,576.350993632218
id2559290,848.130048832757
id2486405,706.3351655256947
id0222625,1176.7651343319985
id3806175,2620.990947257359
id1007082,1057.0617826781772
id1890818,1436.2130966462528
id1295449,1166.8420293989502
id1577329,1320.4482186322448
id2726302,534.3054609936398
id2803767,634.8335111748847
id2118731,606.7742192221149
id2223565,677.0353211170177
id1538660,720.6095110365304
id3054275,1076.7298483823788
id2436449,796.7857793076719
id2934511,1032.7469944456634
id0745397,1225.2181729283502
id1809276,2975.07105793778
id1263007,822.0334068948532
id2159338,756.9524636373781
id2088412,624.7449722760675
id1122538,581.6109580920265
id3023724,578.794691939921
id0601224,643.3591812072291
id3472786,637.1771212348858
id0233132,646.1343273151169
id1713752,762.6852076837777
id0444718,588.7205531179088
id3476485,646.0876925233415
id0692447,762.640384673311
id3964147,529.3279070833041
id3507968,718.8713739418408
id2849411,897.768971585082
id1571287,659.1534449504934
id0300674,1978.0475894580331
id1609846,1008.4236639675755
id3963481,824.3828630234157
id2328081,840.9862457336158
id2837639,680.9335400027439
id3543993,580.4499460795223
id3705723,730.7998484337468
id0340570,503.8378474375231
id2366988,1266.1540743897958
id0146567,660.212174160707
id2421076,563.0038503034693
id0860069,710.3861807672101
id1759169,582.9866701798774
id2070692,712.5097929131762
id3906205,704.530590553305
id1478803,604.7594122617184
id0541152,695.8137246259239
id2929289,684.7893991860064
id2217443,1044.7520106392867
id0542253,816.933088851426
id0163353,606.1878326876567
id3236600,767.9242438594401
id2066900,1058.634825624601
id2426132,657.7018100027954
id1412054,1040.43709493209
id1140188,2776.2635013611825
id2940411,1237.1038999395414
id1790892,525.3432446377656
id0509298,589.1954709067531
id2800334,649.2388454588463
id0319320,750.2160165786145
id3621630,736.4415948170308
id0832742,808.7414420295636
id0838909,874.0550812355095
id3785364,597.9363294422028
id3732388,633.7084391692797
id3429320,693.0428600379191
id0615600,566.4469923363386
id0722044,684.5004836015023
id2005710,918.6463836531939
id2209459,1225.4012750184947
id1708980,598.9603915654325
id0004571,706.0211430548761
id0706755,791.8579350605896
id1988664,890.4043671809877
id2941604,675.8770727494366
id3968407,534.3496053060544
id3759787,604.0261096646964
id0228387,616.9966209243239
id2958083,899.807611219202
id2191291,714.4102260456375
id0624135,545.4794432428562
id3266625,797.9594142518063
id2880094,765.2113442939617
id2606793,962.9975754103971
id2240754,1207.0006302586871
id1249380,419.3188932380099
id0749063,2283.632778830851
id2866689,607.4577853065448
id3679932,796.8620096723271
id3266610,547.8949877692094
id1373090,578.9726285344032
id2155625,706.3336071115509
id0406795,796.1726693344126
id1725918,730.5205009706651
id3455959,2819.2314853471426
id1119670,497.8892279880047
id2391719,546.0242759089479
id2542137,977.3417208591227
id0121285,682.8817807087571
id2243846,802.4605239330876
id1814115,490.2730536565896
id2806682,605.4081720838612
id0006125,2027.3396622274258
id0952580,574.2168940091751
id2954461,580.2211635308586
id1449397,964.1143033327635
id1207145,580.953879075877
id2699341,713.8612596752891
id3968054,2779.271189760543
id0791866,527.5223841557845
id2457082,627.954159744334
id2755126,1031.8232382607775
id1687465,1138.4587902346784
id1346959,850.2695088936989
id2343560,785.1396246926624
id1285762,550.3974875805752
id0984918,533.6507422827444
id1679903,662.486707964631
id3880060,701.0256525364921
id1690545,686.3217874630382
id1867934,708.2181322515999
id0614436,746.1560687589254
id0752062,588.8154650405586
id1169896,578.1267028413668
id2994236,692.4885639881131
id2283859,955.8017355511283
id2226271,606.9749577517241
id1310980,601.0269773393984
id2363990,1357.329562474125
id1715664,537.3905856950105
id1690888,634.8252467775337
id2168828,676.2662094698635
id0870175,508.61181772404507
id3879380,853.0030912275715
id1673904,555.6765704234085
id0319565,841.2269102194577
id3605100,1309.342114835471
id0769809,720.0299892847934
id3665858,924.3721866687874
id2187044,575.9944092187025
id1869433,1679.4106376825248
id3640423,670.56417183961
id3983934,706.0837703137395
id0206962,682.8677212301873
id2891484,939.7988745228022
id2321163,716.4119417329739
id3688791,699.0551727535158
id1868067,530.6350124304618
id0568092,812.1888404823358
id1804623,567.1876295837528
id3805010,544.4937160741347
id2913113,626.9557788594639
id2190786,676.5919927533132
id0284237,605.6673472757348
id3783325,844.5996559292425
id1476360,732.6523503454328
id2468185,583.903303887465
id2431768,3029.858796397103
id3119729,464.4489142300763
id2744178,2036.297685155495
id1671581,604.9167769777514
id2875488,725.3796323070519
id3892106,752.4516452347261
id0127355,642.9538624242514
id2613933,565.0054503682795
id1632257,715.6591943515186
id1577493,1129.7600395886575
id2201842,539.3851719337572
id2666216,977.8958171569202
id0606702,582.4510722339064
id1624832,555.7274408728217
id1027310,1121.471147965468
id3275234,647.0688916549143
id3193511,596.72317762484
id3046078,637.2839713134408
id2989796,520.6149619809685
id0959917,1531.9443574656134
id2740893,627.6489999049909
id1821403,754.41869726204
id0765929,521.6953709936379
id3873677,628.0499194343165
id0426797,593.3104222144566
id3019267,1513.4733713431515
id3555685,743.0654784599492
id0345880,672.154728970515
id1592253,655.8070458923348
id1257782,691.8133040157072
id2126858,863.7080013375844
id3095016,586.9851138126205
id1883486,670.8775758848669
id1859746,690.3724262191126
id2899344,485.88168539507296
id0602331,770.1348487073292
id2613399,623.6259298793111
id2646296,581.6384430520002
id0844150,824.2066631659573
id1030487,544.7255797379285
id0636003,487.0489990189335
id3742297,995.5736870958235
id1173778,481.96812866748496
id1099985,1676.3878097657462
id2418962,551.5671934968295
id1590102,581.7633451915563
id3476399,538.7246566019048
id2293811,568.2895265147044
id3692259,515.5173564490642
id1546328,488.29363445608305
id0643903,787.6887236901703
id2094940,822.9052209779065
id1379806,470.919205068737
id3840539,1970.9265909931883
id1964537,1496.5853021007597
id1990798,503.3480157189215
id3959210,526.8859662072746
id0678461,683.5599917564787
id2374648,665.9215839721173
id0971867,681.9543330337865
id3142093,692.1583573750204
id2513525,531.1216257982624
id0230988,706.2843878660524
id3516790,793.020881338979
id2648933,660.2805899494078
id2927373,526.3823466396743
id0334798,805.5036063078032
id0262807,581.2922915415938
id2966136,971.0949663073216
id2455707,807.1717312253486
id0679311,405.99381394667125
id2461888,519.267038617977
id1108994,661.1550354803067
id0958484,689.7551370483443
id3952406,557.5617298620591
id0979836,545.9694873440994
id2301111,694.9704880948875
id0448860,743.9689417872823
id2178439,594.0851839252819
id0776200,492.2134110150391
id1386801,682.7100113199804
id2281553,530.253058776655
id1901186,863.8487663848382
id1440077,861.9390962864081
id1427809,540.5765742783869
id2551266,520.6999726858367
id2633027,573.058430843058
id3650397,961.4641880763184
id1417867,672.2300263112729
id0913767,582.2262563560171
id0094495,1345.1848168445895
id0327269,482.7144503868576
id3488316,1000.9248774795587
id0009442,2796.1465452114235
id1809623,1183.9123501723616
id3828860,638.208416933262
id2504815,719.0208758575636
id0647073,605.743917822826
id2304401,1283.1055740509282
id2784497,517.4585693008003
id2792064,546.6510727322557
id2404578,758.5503832414352
id3293471,560.3013859275115
id0379738,588.5406156098861
id2079373,1001.6570234522396
id0892888,764.491998351793
id1485376,1178.5420848154854
id1969022,1058.7457956975659
id2147739,532.6716605646461
id1642684,846.0894852701995
id0283484,1694.702639351056
id1662382,1136.8319449767832
id3936724,590.1586580234098
id3243225,490.26926269665546
id3931944,905.6136469955409
id2346008,2624.6117925274257
id2247715,631.8502980190851
id3136723,593.1405336758135
id3144288,437.89908956311683
id3998033,696.2844446674089
id0658892,652.8662498490912
id1947174,570.8417174329834
id3948732,1602.686882994708
id3374486,605.8583518757032
id0186801,784.99169115729
id3538885,1121.0689619432187
id2429223,897.9726797443245
id1872515,569.8699126407037
id3481112,506.143736666093
id1405667,724.6181742726139
id1442190,469.4191213726399
id1844958,1301.9734376198348
id1996372,533.2369105984135
id0189079,1090.878582123677
id3958673,700.0251673394696
id1843648,860.4389580904926
id3426069,1046.0848995520673
id2900733,951.4095398328018
id3447049,709.2192361925872
id2024347,1043.561373273532
id2752360,783.0472277673789
id1263508,731.9864871069394
id1750525,2036.369287304612
id0183043,856.8215701513791
id0585158,475.2915451309991
id2430704,1150.052342263948
id1747599,911.2206049255647
id0290987,859.641803884394
id0512389,730.8967441105369
id2740916,598.5218038251651
id2558292,756.0002457728579
id0135808,1565.8713944164
id2563727,1810.2303453434097
id2679950,566.2896355640578
id1826485,2690.0260703941776
id3089721,637.3669890106567
id2412374,1611.0120354245255
id1932097,702.1844466343928
id3390904,1003.0589597673343
id1320318,1079.1041249984291
id0261613,759.741324368918
id3545618,569.1528996737061
id1698763,1931.0820392109626
id3091934,808.6380615735206
id3703790,628.3585775076745
id2736244,512.5922713231075
id1403489,1022.627672423444
id1115165,769.3660839529866
id2228768,643.9793247848747
id3367088,766.7796286369512
id1233412,664.9369083466254
id1930609,1044.1211590412013
id1625693,607.2014062836706
id1723523,663.9468308187597
id0612506,776.0325689311094
id3070273,633.5676442861031
id3794113,440.9731815700534
id1325727,874.3634081698283
id2150585,509.68964608264923
id0387139,1089.977955663754
id0077372,708.0089932106084
id0307659,888.3813172841328
id0185723,814.850452986735
id1935097,762.9436506870043
id1063659,1552.5875906266228
id1264785,594.4924835210186
id3920676,546.7074278494911
id3342504,1462.3248702238634
id2298341,771.42635201558
id3928345,2424.9928644510283
id3422728,630.5533188368208
id3347194,580.1923132206648
id3119184,652.0270436067512
id2721000,811.870801563542
id2040399,1042.7326096090837
id2061331,503.1337186550518
id3053588,603.791863114333
id3078704,511.17981266995776
id2127398,844.6477228665899
id3058898,576.0030659810582
id0797637,567.7736934832355
id0691198,682.6946663428898
id3062829,573.3661479821167
id0204691,665.1358424033097
id0087458,1328.5268999516193
id0528145,675.3126124772098
id3455504,618.9293140880909
id2371225,736.5479723091412
id2880854,591.0688727156157
id0227655,1275.7733807720797
id3170502,840.4390391681954
id2829290,565.7754995751166
id0122907,580.1388760681148
id3185026,747.5926565054178
id3171777,822.8018022647811
id3427154,3061.8052297080494
id3431038,718.3529732283423
id2538592,966.4758220571166
id3105206,1032.7245530434448
id3725228,664.2682666962428
id2706300,606.91918285664
id2153102,551.4605303492135
id0808116,532.3098330722423
id0126432,634.3889807746891
id1011041,747.3964059583668
id3233040,702.7215595153612
id2774980,554.5871755264743
id2482748,764.1213108803422
id1753530,965.3843635036828
id3886479,734.7865784405076
id0284251,487.80611247595516
id1846688,806.7669647866933
id2604536,885.3286560779306
id2522242,1573.5175920832116
id3511141,1733.0887034227635
id0513112,1100.8669395155957
id2212637,781.1612251577681
id0094004,529.790288780132
id3066480,763.961890989398
id2667874,622.9268270226166
id3508106,579.4566108898143
id3787714,650.6683340399468
id0508399,574.4241981361993
id2404262,856.7485143872327
id0590834,901.6868648968884
id2121280,1047.8717504937958
id1579476,605.9228930622703
id1374185,750.620854470304
id0605117,529.6467110737649
id1999730,579.0640948456712
id1720420,3103.4736435572986
id1709818,707.9016002780991
id1596684,1455.4460386789287
id1823760,573.9186977083882
id2050572,667.4317986640453
id1027629,2654.7317162558966
id1352919,572.2508041820547
id2633167,768.713014307621
id2325991,708.1643493027441
id0468733,521.0214247447657
id3809929,854.3031781321115
id2334118,479.889044040945
id1238882,1496.4904564492244
id0347463,840.4135308712721
id2401010,1218.993827737053
id1638051,646.713409685719
id0480148,693.1458608364992
id1579672,504.64672476843407
id3923098,492.83325931057334
id2157728,897.9607797995777
id0191951,767.5599490564273
id0875733,867.3668496748869
id2879408,3042.842717623803
id2883246,697.7858744440673
id1452122,623.7064763133822
id0892063,505.7663623417757
id0058971,726.1509933396592
id1173689,757.1149636777482
id1078676,422.056932395295
id1126314,1120.7224502462923
id0756036,843.1415798195958
id2996994,522.5496894326279
id1811178,602.7358729253247
id2881414,552.0841427063424
id1270058,731.5660110774115
id3395831,801.23031301023
id3511071,664.3297337842232
id1983863,1516.8956103612436
id0254170,574.7509218229825
id0452341,514.2657824275229
id1726467,671.2813016471773
id0625404,725.6037142366258
id2926413,983.2039308256208
id0797013,895.5666250260474
id1138096,1033.2447039227263
id1199783,639.7968979793295
id3082200,681.6388915560601
id3922417,695.5734476277867
id0518075,1159.067065520976
id0209364,588.9540628446048
id3887058,727.8644672928713
id2212759,599.3132483338995
id1793370,851.7099188365828
id0096484,1405.7171604507093
id2602613,2460.8554233924942
id2115709,683.3918040634235
id1471866,497.0436294802057
id1163164,632.8366044205395
id2980784,577.6884319441597
id1906214,582.3336828288448
id2797900,1054.0528698022026
id2411172,2931.2315537922686
id1359374,590.6705679319421
id1606535,593.6526443850016
id0677447,583.8159988286206
id0892851,539.1521807785757
id2909337,694.0156256661066
id3546594,1358.3758310837802
id1233047,491.08101527564577
id1380982,518.1048259486561
id1781566,2690.693284460095
id3675515,525.2328335081256
id0435070,614.8025221052958
id3658044,518.5367083358433
id3822402,739.7394451902946
id3168235,2737.4246723365495
id0213436,824.2026803137924
id1488801,699.3606701487224
id3569219,599.2675286426165
id1970358,697.9486896884846
id0146833,825.5885088925206
id1797976,518.1786676511256
id3148149,534.6948158500891
id0759593,1214.5121483566836
id2886515,597.7517947207671
id3710987,651.6068777668552
id0458956,542.6910900128642
id2187819,789.9001034604808
id3519789,737.6164264872568
id1504420,550.717038438408
id3153182,632.8115615086717
id0990847,876.0788660346661
id2009119,1847.4452617869028
id3600354,693.8989621252185
id2949427,627.2943339701305
id3843258,2089.9765522676753
id3606571,489.8726552602384
id0474738,594.7543883118196
id0689839,689.4932733411333
id1609754,654.2259794080237
id3632383,577.634865214437
id0286444,1847.399663077129
id0421727,505.94817712206714
id3659926,547.6559314857877
id0939048,822.3841384301777
id3176933,651.1655563003733
id0567066,677.1997272632652
id2193604,535.8235377175079
id2381369,554.7672934138172
id1650729,681.7822114875526
id3971212,544.8957099130057
id1205125,486.07664531269984
id0826670,487.8623702024561
id1699333,640.6693990645872
id1820795,519.8793114152722
id1622203,599.2134687062207
id2327400,760.7195890477742
id0054590,672.1931386886281
id1097776,485.9306959694877
id3024500,761.5309037603292
id2267368,602.0789723336275
id3810495,702.4333816530052
id2464151,546.3498616782745
id3158084,1647.9306516177821
id0596461,1098.6325864124883
id1986720,504.1349471782669
id0552530,1156.4917351520708
id0704248,646.8768425913731
id2251780,577.10517303917
id2954650,1055.825707179254
id2487443,518.9633146049382
id3542196,699.5437212623074
id1608533,1279.3170549016431
id3032709,504.5868350278761
id2857397,929.436393049953
id1683874,900.9075327578976
id3491213,637.2295411731029
id3092843,743.55076839291
id1825110,574.860763064913
id1638173,721.6223710738122
id3657178,562.9925047641518
id2422712,552.5371334710726
id1485350,583.990784377922
id2624000,587.0902223211306
id1860992,2879.2601618427498
id0723912,604.8477755293643
id2186754,532.177953473969
id0141961,767.7156875201836
id3536256,886.0708177320193
id0821120,610.5506120405262
id3083777,545.3800834661961
id2906850,1632.1267471731771
id3677133,455.000498253743
id2902338,533.1570258979627
id0074331,498.71880110182246
id2646218,572.2674844744251
id2038772,694.5409478923611
id3229093,1135.7348809253817
id2805804,1194.3695653016548
id0679033,596.9736807543741
id1329887,767.8570878919854
id2890772,896.8116562085052
id1663361,610.8525052774639
id1248937,506.4018174843586
id0537302,493.0688039217712
id0273820,704.1970112794079
id3234092,888.491035332212
id3534741,633.1908004050492
id3454594,630.727951741268
id1816144,658.3642324558023
id0281714,666.1437399782299
id1155727,689.1686806392609
id0222492,1100.3525155466195
id3245280,561.4340068842794
id0636279,591.1882627092782
id2330079,939.7079493833298
id1128118,633.0659352280854
id0124548,520.7784319812927
id2229158,655.8132231880882
id0782847,715.7136119342977
id2922629,704.7341322362481
id2118623,561.7055885271548
id2676187,580.5507675654444
id1811772,1202.0700388230107
id2883266,757.6414344046352
id1227296,640.4742086083425
id2772040,628.5415438523996
id3397925,556.7112984069609
id1457385,560.4576861772875
id2514191,616.2249214454641
id1025758,616.2700235801385
